Transaction_ID,Customer_ID,Product_ID,Product_Name,Order_Date,Quantity,Price,Discount,Total_Amount ((harga x jumlah) - diskon),Payment_Method,Delivery_City,Delivery_Status
1727,10019,2091,Sate Ayam,2023-01-28 00:00:00,9,40232,1000,361088,Credit Card,Surabaya,Delivered
1728,10074,2037,Sate Ayam,2023-03-16 00:00:00,2,39863,3000,76726,COD,Bandung,Canceled
1729,10023,2018,Nasi Goreng,2023-08-29 00:00:00,4,17036,7000,61144,E-Wallet,Jakarta,Canceled
1730,10099,2024,Ayam Bakar,2023-05-06 00:00:00,2,22632,1000,44264,COD,Bandung,Pending
1731,10082,2024,Soto Betawi,2023-07-01 00:00:00,3,37464,0,112392,Credit Card,Bandung,Canceled
1732,10033,2079,Ikan Bakar,2023-12-26 00:00:00,7,25905,0,181335,COD,Jakarta,Delivered
1733,10020,2069,Soto Betawi,2023-12-27 00:00:00,7,24622,1000,171354,Credit Card,Jakarta,Canceled
1734,10017,2059,Soto Betawi,2023-09-01 00:00:00,9,59630,5000,531670,Bank Transfer,Jakarta,Canceled
1735,10025,2003,Sate Ayam,2023-09-29 00:00:00,3,16008,5000,43024,COD,Bali,Canceled
1736,10019,2078,Nasi Goreng,2023-04-21 00:00:00,2,46444,7000,85888,QRIS,Yogyakarta,Canceled
1737,10073,2060,Bakso,2023-04-15 00:00:00,8,10066,0,80528,COD,Bandung,Pending
1738,10041,2012,Ikan Bakar,2023-05-21 00:00:00,5,39769,5000,193845,Bank Transfer,Medan,Pending
1739,10001,2055,Ikan Bakar,2023-10-06 00:00:00,7,23798,7000,159586,COD,Jakarta,Delivered
1740,10050,2068,Bakso,2023-08-11 00:00:00,9,10798,1000,96182,QRIS,Medan,Pending
1741,10080,2001,Sate Ayam,2023-01-13 00:00:00,7,10731,1000,74117,E-Wallet,Yogyakarta,Pending
1742,10081,2074,Sate Ayam,2023-12-06 00:00:00,5,15074,3000,72370,QRIS,Bandung,Delivered
1743,10061,2015,Soto Betawi,2023-08-04 00:00:00,9,45139,0,406251,QRIS,Bali,Pending
1744,10054,2013,Sate Ayam,2023-12-24 00:00:00,4,58669,3000,231676,Bank Transfer,Surabaya,Returned
1745,10050,2071,Nasi Goreng,2023-08-08 00:00:00,4,33122,1000,131488,Bank Transfer,Bali,Canceled
1746,10076,2006,Mie Goreng,2023-01-10 00:00:00,2,16691,0,33382,Credit Card,Bali,Delivered
1747,10028,2024,Bakso,2023-12-03 00:00:00,8,20570,1000,163560,E-Wallet,Jakarta,Delivered
1748,10027,2002,Mie Goreng,2023-06-15 00:00:00,3,50537,7000,144611,E-Wallet,Semarang,Pending
1749,10019,2095,Sate Ayam,2023-02-28 00:00:00,7,25240,7000,169680,Bank Transfer,Jakarta,Pending
1750,10071,2055,Sate Ayam,2023-07-15 00:00:00,3,59530,3000,175590,COD,Semarang,Pending
1751,10026,2000,Mie Goreng,2023-08-18 00:00:00,7,30651,0,214557,E-Wallet,Bandung,Delivered
1752,10032,2049,Bakso,2023-06-14 00:00:00,9,26766,0,240894,E-Wallet,Semarang,Canceled
1753,10047,2095,Mie Goreng,2023-06-24 00:00:00,3,18307,7000,47921,COD,Bali,Pending
1754,10016,2023,Ikan Bakar,2023-05-31 00:00:00,2,19265,1000,37530,E-Wallet,Bali,Delivered
1755,10035,2007,Bakso,2023-07-09 00:00:00,9,50801,7000,450209,QRIS,Surabaya,Canceled
1756,10000,2033,Sate Ayam,2023-03-20 00:00:00,9,58476,1000,525284,Credit Card,Jakarta,Pending
1757,10092,2030,Soto Betawi,2023-09-10 00:00:00,9,31029,3000,276261,Credit Card,Surabaya,Canceled
1758,10077,2088,Soto Betawi,2023-04-04 00:00:00,4,25804,7000,96216,E-Wallet,Jakarta,Returned
1759,10049,2042,Sate Ayam,2023-12-02 00:00:00,7,46993,5000,323951,COD,Bali,Delivered
1760,10093,2005,Sate Ayam,2023-11-21 00:00:00,5,38307,3000,188535,Bank Transfer,Jakarta,Returned
1761,10072,2068,Nasi Goreng,2023-07-04 00:00:00,2,34426,5000,63852,Credit Card,Bali,Canceled
1762,10037,2096,Nasi Goreng,2023-11-23 00:00:00,1,49008,0,49008,QRIS,Medan,Canceled
1763,10081,2026,Mie Goreng,2023-02-28 00:00:00,1,20345,0,20345,QRIS,Medan,Delivered
1764,10061,2079,Nasi Goreng,2023-03-28 00:00:00,2,53881,0,107762,COD,Semarang,Delivered
1765,10053,2076,Sate Ayam,2023-08-17 00:00:00,7,47052,1000,328364,Bank Transfer,Bali,Delivered
1766,10022,2053,Mie Goreng,2023-10-13 00:00:00,2,51785,5000,98570,E-Wallet,Bali,Returned
1767,10017,2006,Soto Betawi,2023-03-11 00:00:00,6,26576,5000,154456,Bank Transfer,Medan,Delivered
1768,10028,2020,Nasi Goreng,2023-11-30 00:00:00,9,48650,5000,432850,Credit Card,Bandung,Returned
1769,10050,2069,Soto Betawi,2023-01-20 00:00:00,8,22197,0,177576,Bank Transfer,Surabaya,Returned
1770,10046,2070,Mie Goreng,2023-11-15 00:00:00,9,51910,5000,462190,E-Wallet,Jakarta,Delivered
1771,10092,2021,Mie Goreng,2023-07-31 00:00:00,3,16568,1000,48704,Credit Card,Surabaya,Pending
1772,10029,2017,Bakso,2023-05-02 00:00:00,1,44085,0,44085,E-Wallet,Semarang,Pending
1773,10018,2056,Ikan Bakar,2023-10-18 00:00:00,2,28300,0,56600,QRIS,Jakarta,Canceled
1774,10069,2036,Sate Ayam,2023-06-28 00:00:00,1,57892,7000,50892,QRIS,Bandung,Canceled
1775,10053,2039,Nasi Goreng,2023-12-02 00:00:00,1,54643,1000,53643,E-Wallet,Surabaya,Canceled
1776,10058,2022,Bakso,2023-06-30 00:00:00,7,12155,1000,84085,COD,Medan,Delivered
1777,10077,2015,Bakso,2023-04-06 00:00:00,3,42769,1000,127307,Credit Card,Jakarta,Canceled
1778,10011,2069,Sate Ayam,2023-10-15 00:00:00,9,58467,0,526203,COD,Yogyakarta,Delivered
1779,10082,2017,Sate Ayam,2023-02-14 00:00:00,1,15398,1000,14398,COD,Bali,Pending
1780,10043,2026,Nasi Goreng,2023-04-07 00:00:00,4,20860,3000,80440,Bank Transfer,Jakarta,Canceled
1781,10001,2054,Nasi Goreng,2023-04-07 00:00:00,7,18997,7000,125979,Credit Card,Bandung,Pending
1782,10066,2086,Ayam Bakar,2023-02-03 00:00:00,1,33110,3000,30110,Credit Card,Semarang,Pending
1783,10081,2042,Bakso,2023-04-15 00:00:00,1,30028,5000,25028,Credit Card,Bali,Delivered
1784,10097,2029,Ikan Bakar,2023-05-06 00:00:00,1,21360,1000,20360,E-Wallet,Bali,Pending
1785,10041,2050,Soto Betawi,2023-07-23 00:00:00,8,51679,0,413432,E-Wallet,Medan,Canceled
1786,10063,2058,Nasi Goreng,2023-05-10 00:00:00,4,32641,7000,123564,Bank Transfer,Bali,Returned
1787,10021,2062,Nasi Goreng,2023-07-22 00:00:00,9,55156,3000,493404,COD,Jakarta,Canceled
1788,10044,2087,Soto Betawi,2023-04-30 00:00:00,1,41376,7000,34376,Bank Transfer,Yogyakarta,Returned
1789,10061,2087,Sate Ayam,2023-11-20 00:00:00,1,39968,7000,32968,Credit Card,Semarang,Delivered
1790,10039,2057,Mie Goreng,2023-12-07 00:00:00,5,22982,7000,107910,Credit Card,Jakarta,Canceled
1791,10017,2041,Soto Betawi,2023-07-31 00:00:00,5,43324,1000,215620,Bank Transfer,Surabaya,Delivered
1792,10048,2028,Bakso,2023-05-12 00:00:00,2,49930,5000,94860,E-Wallet,Medan,Canceled
1793,10076,2078,Mie Goreng,2023-09-28 00:00:00,5,36870,3000,181350,Credit Card,Medan,Delivered
1794,10088,2025,Nasi Goreng,2023-06-23 00:00:00,1,48367,7000,41367,E-Wallet,Yogyakarta,Canceled
1795,10041,2018,Sate Ayam,2023-03-17 00:00:00,1,37454,3000,34454,E-Wallet,Surabaya,Pending
1796,10025,2098,Soto Betawi,2023-11-04 00:00:00,4,30085,5000,115340,COD,Jakarta,Delivered
1797,10000,2048,Sate Ayam,2023-09-23 00:00:00,6,28895,1000,172370,COD,Bali,Returned
1798,10005,2015,Ikan Bakar,2023-12-02 00:00:00,7,54264,3000,376848,Credit Card,Yogyakarta,Delivered
1799,10070,2032,Nasi Goreng,2023-05-01 00:00:00,4,13010,5000,47040,QRIS,Jakarta,Delivered
1800,10074,2001,Sate Ayam,2023-04-18 00:00:00,1,35739,1000,34739,QRIS,Surabaya,Canceled
1801,10077,2087,Sate Ayam,2023-04-08 00:00:00,5,17067,5000,80335,Credit Card,Yogyakarta,Canceled
1802,10086,2078,Ayam Bakar,2023-10-06 00:00:00,1,25613,5000,20613,Credit Card,Medan,Returned
1803,10058,2045,Mie Goreng,2023-07-02 00:00:00,8,17489,5000,134912,E-Wallet,Yogyakarta,Returned
1804,10005,2076,Soto Betawi,2023-12-22 00:00:00,6,13089,5000,73534,QRIS,Bandung,Delivered
1805,10093,2050,Soto Betawi,2023-03-12 00:00:00,3,44565,5000,128695,E-Wallet,Jakarta,Pending
1806,10047,2006,Mie Goreng,2023-03-10 00:00:00,3,22665,7000,60995,COD,Jakarta,Canceled
1807,10014,2002,Ayam Bakar,2023-01-17 00:00:00,5,11172,0,55860,E-Wallet,Jakarta,Returned
1808,10087,2034,Bakso,2023-01-14 00:00:00,7,39709,1000,276963,QRIS,Jakarta,Returned
1809,10033,2040,Nasi Goreng,2023-05-02 00:00:00,1,56736,3000,53736,E-Wallet,Surabaya,Returned
1810,10003,2041,Ayam Bakar,2023-12-20 00:00:00,5,38885,0,194425,QRIS,Yogyakarta,Canceled
1811,10018,2001,Ikan Bakar,2023-03-22 00:00:00,2,43541,7000,80082,E-Wallet,Bandung,Pending
1812,10056,2011,Sate Ayam,2023-01-02 00:00:00,8,26121,3000,205968,QRIS,Jakarta,Returned
1813,10009,2084,Ikan Bakar,2023-04-22 00:00:00,8,33331,7000,259648,Credit Card,Medan,Canceled
1814,10013,2053,Nasi Goreng,2023-12-08 00:00:00,5,28667,1000,142335,QRIS,Semarang,Pending
1815,10006,2008,Sate Ayam,2023-10-21 00:00:00,6,17868,5000,102208,QRIS,Yogyakarta,Pending
1816,10061,2005,Sate Ayam,2023-02-20 00:00:00,2,58421,3000,113842,Credit Card,Semarang,Returned
1817,10020,2069,Ayam Bakar,2023-02-26 00:00:00,7,44775,0,313425,E-Wallet,Yogyakarta,Returned
1818,10091,2056,Ikan Bakar,2023-12-18 00:00:00,9,50115,1000,450035,Credit Card,Yogyakarta,Canceled
1819,10074,2022,Nasi Goreng,2023-02-26 00:00:00,4,59383,7000,230532,Bank Transfer,Jakarta,Delivered
1820,10017,2046,Sate Ayam,2023-08-17 00:00:00,2,30914,1000,60828,COD,Jakarta,Delivered
1821,10087,2071,Ayam Bakar,2023-01-30 00:00:00,5,41625,5000,203125,Bank Transfer,Bandung,Delivered
1822,10057,2089,Ikan Bakar,2023-06-10 00:00:00,8,26195,1000,208560,E-Wallet,Yogyakarta,Canceled
1823,10093,2018,Nasi Goreng,2023-10-06 00:00:00,6,32223,0,193338,QRIS,Semarang,Delivered
1824,10052,2007,Nasi Goreng,2023-02-26 00:00:00,5,21673,7000,101365,E-Wallet,Jakarta,Pending
1825,10089,2057,Nasi Goreng,2023-09-12 00:00:00,2,37594,5000,70188,QRIS,Yogyakarta,Canceled
1826,10085,2075,Nasi Goreng,2023-05-07 00:00:00,5,16022,1000,79110,Credit Card,Semarang,Returned
1827,10015,2022,Soto Betawi,2023-09-11 00:00:00,9,53790,7000,477110,COD,Jakarta,Pending
1828,10073,2051,Ayam Bakar,2023-06-18 00:00:00,5,41085,1000,204425,Credit Card,Semarang,Pending
1829,10006,2039,Ikan Bakar,2023-12-21 00:00:00,4,37200,5000,143800,E-Wallet,Medan,Delivered
1830,10060,2036,Bakso,2023-08-09 00:00:00,5,33023,7000,158115,COD,Surabaya,Pending
1831,10039,2076,Bakso,2023-05-03 00:00:00,4,14711,7000,51844,Credit Card,Surabaya,Returned
1832,10011,2089,Ayam Bakar,2023-09-13 00:00:00,1,36331,0,36331,QRIS,Jakarta,Delivered
1833,10053,2027,Soto Betawi,2023-04-09 00:00:00,5,37105,1000,184525,COD,Bali,Delivered
1834,10057,2077,Mie Goreng,2023-02-11 00:00:00,6,45651,7000,266906,Bank Transfer,Bali,Returned
1835,10071,2050,Nasi Goreng,2023-06-20 00:00:00,9,43422,7000,383798,COD,Bandung,Delivered
1836,10050,2009,Ikan Bakar,2023-01-04 00:00:00,2,55903,5000,106806,Bank Transfer,Bali,Returned
1837,10097,2035,Ayam Bakar,2023-01-09 00:00:00,5,47521,3000,234605,E-Wallet,Jakarta,Pending
1838,10097,2077,Ikan Bakar,2023-12-15 00:00:00,9,47292,1000,424628,QRIS,Yogyakarta,Returned
1839,10075,2068,Nasi Goreng,2023-08-22 00:00:00,1,33718,1000,32718,Bank Transfer,Semarang,Pending
1840,10090,2087,Mie Goreng,2023-06-23 00:00:00,6,50870,1000,304220,Bank Transfer,Jakarta,Delivered
1841,10022,2021,Ikan Bakar,2023-02-28 00:00:00,9,10835,1000,96515,Bank Transfer,Semarang,Returned
1842,10094,2030,Bakso,2023-06-17 00:00:00,3,48698,1000,145094,Bank Transfer,Medan,Delivered
1843,10079,2056,Bakso,2023-01-27 00:00:00,4,25823,5000,98292,QRIS,Bandung,Delivered
1844,10085,2048,Ikan Bakar,2023-11-07 00:00:00,5,28231,5000,136155,QRIS,Bali,Delivered
1845,10086,2052,Ikan Bakar,2023-07-26 00:00:00,7,57631,7000,396417,COD,Bali,Canceled
1846,10036,2076,Mie Goreng,2023-02-14 00:00:00,2,37043,5000,69086,QRIS,Medan,Pending
1847,10043,2006,Sate Ayam,2023-04-27 00:00:00,4,24017,7000,89068,Credit Card,Semarang,Delivered
1848,10040,2076,Bakso,2023-01-10 00:00:00,6,18154,5000,103924,E-Wallet,Jakarta,Returned
1849,10064,2091,Sate Ayam,2023-08-19 00:00:00,5,50660,0,253300,Bank Transfer,Surabaya,Canceled
1850,10057,2056,Sate Ayam,2023-11-04 00:00:00,8,40373,3000,319984,E-Wallet,Medan,Delivered
1851,10032,2012,Sate Ayam,2023-04-07 00:00:00,1,46643,1000,45643,QRIS,Yogyakarta,Pending
1852,10005,2056,Sate Ayam,2023-03-12 00:00:00,5,14175,5000,65875,QRIS,Jakarta,Delivered
1853,10024,2027,Ayam Bakar,2023-04-30 00:00:00,5,56609,0,283045,COD,Bandung,Returned
1854,10096,2064,Ayam Bakar,2023-10-04 00:00:00,3,39416,3000,115248,Bank Transfer,Bali,Canceled
1855,10054,2083,Ikan Bakar,2023-06-21 00:00:00,2,34502,3000,66004,COD,Jakarta,Canceled
1856,10086,2072,Sate Ayam,2023-11-18 00:00:00,3,32738,1000,97214,Credit Card,Bandung,Returned
1857,10072,2016,Mie Goreng,2023-09-15 00:00:00,4,56098,0,224392,COD,Bali,Delivered
1858,10070,2080,Bakso,2023-02-05 00:00:00,8,22716,5000,176728,Bank Transfer,Jakarta,Delivered
1859,10075,2067,Soto Betawi,2023-10-12 00:00:00,9,51266,7000,454394,Credit Card,Yogyakarta,Canceled
1860,10082,2011,Nasi Goreng,2023-01-17 00:00:00,8,38362,3000,303896,Bank Transfer,Surabaya,Pending
1861,10031,2008,Bakso,2023-07-07 00:00:00,3,46160,7000,131480,Bank Transfer,Jakarta,Canceled
1862,10009,2046,Mie Goreng,2023-11-11 00:00:00,7,12939,1000,89573,E-Wallet,Medan,Delivered
1863,10038,2048,Ayam Bakar,2023-03-23 00:00:00,8,37445,1000,298560,QRIS,Yogyakarta,Returned
1864,10037,2058,Bakso,2023-07-20 00:00:00,8,23490,3000,184920,Credit Card,Jakarta,Delivered
1865,10091,2029,Ikan Bakar,2023-06-16 00:00:00,4,39631,0,158524,QRIS,Medan,Delivered
1866,10077,2021,Bakso,2023-10-06 00:00:00,4,23180,5000,87720,Bank Transfer,Surabaya,Pending
1867,10056,2094,Ikan Bakar,2023-04-16 00:00:00,5,48507,1000,241535,Credit Card,Jakarta,Returned
1868,10011,2017,Nasi Goreng,2023-03-15 00:00:00,1,48083,0,48083,E-Wallet,Medan,Pending
1869,10033,2069,Nasi Goreng,2023-02-14 00:00:00,3,18061,1000,53183,QRIS,Bali,Delivered
1870,10069,2049,Ayam Bakar,2023-01-03 00:00:00,6,34405,1000,205430,E-Wallet,Bandung,Canceled
1871,10075,2092,Soto Betawi,2023-05-25 00:00:00,7,19484,1000,135388,QRIS,Yogyakarta,Pending
1872,10087,2016,Ikan Bakar,2023-05-14 00:00:00,3,59476,1000,177428,Bank Transfer,Bandung,Canceled
1873,10082,2020,Soto Betawi,2023-01-04 00:00:00,8,10954,3000,84632,E-Wallet,Medan,Canceled
1874,10039,2047,Sate Ayam,2023-10-18 00:00:00,8,33147,0,265176,COD,Medan,Delivered
1875,10077,2012,Mie Goreng,2023-09-19 00:00:00,1,23731,0,23731,E-Wallet,Surabaya,Canceled
1876,10001,2076,Ikan Bakar,2023-03-07 00:00:00,4,22458,3000,86832,Credit Card,Jakarta,Pending
1877,10054,2066,Mie Goreng,2023-08-04 00:00:00,5,24419,7000,115095,Bank Transfer,Surabaya,Canceled
1878,10011,2012,Soto Betawi,2023-12-19 00:00:00,9,13407,7000,113663,E-Wallet,Bandung,Returned
1879,10004,2089,Mie Goreng,2023-11-23 00:00:00,5,36505,1000,181525,QRIS,Yogyakarta,Pending
1880,10071,2030,Mie Goreng,2023-08-25 00:00:00,7,47953,0,335671,QRIS,Surabaya,Delivered
1881,10049,2079,Sate Ayam,2023-07-18 00:00:00,7,58784,7000,404488,E-Wallet,Jakarta,Canceled
1882,10022,2090,Sate Ayam,2023-03-11 00:00:00,6,29073,5000,169438,Bank Transfer,Bali,Returned
1883,10092,2071,Ayam Bakar,2023-02-18 00:00:00,4,48176,1000,191704,COD,Bali,Delivered
1884,10037,2036,Sate Ayam,2023-08-31 00:00:00,2,34662,0,69324,E-Wallet,Yogyakarta,Returned
1885,10001,2093,Ayam Bakar,2023-06-18 00:00:00,5,29830,5000,144150,COD,Bali,Canceled
1886,10019,2023,Ayam Bakar,2023-12-13 00:00:00,7,56505,7000,388535,E-Wallet,Jakarta,Canceled
1887,10086,2091,Nasi Goreng,2023-02-22 00:00:00,3,28312,7000,77936,COD,Yogyakarta,Pending
1888,10038,2003,Sate Ayam,2023-01-03 00:00:00,8,16207,7000,122656,QRIS,Bandung,Canceled
1889,10057,2074,Mie Goreng,2023-01-21 00:00:00,7,27509,1000,191563,E-Wallet,Medan,Pending
1890,10081,2064,Bakso,2023-04-09 00:00:00,3,53678,5000,156034,Bank Transfer,Surabaya,Pending
1891,10083,2066,Bakso,2023-02-20 00:00:00,2,30689,5000,56378,COD,Semarang,Delivered
1892,10068,2008,Nasi Goreng,2023-07-07 00:00:00,6,58542,1000,350252,Credit Card,Medan,Returned
